uniqueID,subject,label
378,subj_226,Right
379,subj_227,Right
380,subj_228,Right
381,subj_229,0
382,subj_230,Right
383,subj_231,Right
384,subj_232,0
385,subj_233,Right
386,subj_234,0
387,subj_235,0
388,subj_236,0
389,subj_237,Right
390,subj_238,0
391,subj_239,Right
392,subj_240,Right
393,subj_241,Right
394,subj_242,Right
395,subj_243,Right
396,subj_244,Right
397,subj_245,0
398,subj_246,0
399,subj_247,Right
400,subj_248,Right
401,subj_249,Right
402,subj_250,Left
403,subj_251,Right
404,subj_252,0
405,subj_253,Right
406,subj_254,Right
407,subj_255,Right
408,subj_256,Right
409,subj_257,Right
410,subj_258,Right
411,subj_259,Right
412,subj_260,Right
413,subj_261,0
414,subj_262,Right
415,subj_263,0
416,subj_264,Right
418,subj_265,0
419,subj_266,0
420,subj_267,Right
421,subj_268,Right
422,subj_269,0
423,subj_270,0
424,subj_271,Amb
425,subj_272,Right
426,subj_273,Right
427,subj_274,Right
428,subj_275,Right
429,subj_276,Right
430,subj_277,Right
431,subj_278,Right
432,subj_279,Right
433,subj_280,Right
434,subj_281,Right
435,subj_282,Right
436,subj_283,Right
437,subj_284,Right
438,subj_285,Right
439,subj_286,Right
440,subj_287,Right
441,subj_288,Right
442,subj_289,Right
443,subj_290,Right
444,subj_291,Right
445,subj_292,Right
446,subj_293,Right
448,subj_294,Right
449,subj_295,Right
450,subj_296,Right
451,subj_297,Right
452,subj_298,Right
453,subj_299,Right
454,subj_300,Right
455,subj_301,Right
456,subj_302,Right
457,subj_303,Right
458,subj_304,Right
459,subj_305,Right
460,subj_306,Right
461,subj_307,Right
462,subj_308,Right
463,subj_309,Right
464,subj_310,Right
465,subj_311,Right
466,subj_312,Right
467,subj_313,Right
468,subj_314,Right
469,subj_315,0
470,subj_316,Right
471,subj_317,Right
472,subj_318,Right
473,subj_319,Right
474,subj_320,Right
475,subj_321,Left
477,subj_322,Right
478,subj_323,Right
479,subj_324,Right
480,subj_325,Right
481,subj_326,Right
482,subj_327,Right
484,subj_328,Right
488,subj_329,Right
489,subj_330,Left
490,subj_331,Amb
491,subj_332,Right
492,subj_333,Right
493,subj_334,Right
494,subj_335,Right
495,subj_336,Right
496,subj_337,Right
497,subj_338,Right
498,subj_339,Right
499,subj_340,Right
500,subj_341,0
501,subj_342,Right
502,subj_343,Right
503,subj_344,Right
504,subj_345,Right
505,subj_346,Right
506,subj_347,Right
507,subj_348,Right
508,subj_349,Right
509,subj_350,Right
510,subj_351,Right
511,subj_352,Amb
512,subj_353,Right
513,subj_354,Right
514,subj_355,Right
515,subj_356,Right
517,subj_357,Right
518,subj_358,Right
519,subj_359,Right
520,subj_360,Right
521,subj_361,Right
522,subj_362,Right
523,subj_363,Right
524,subj_364,Right
525,subj_365,Right
526,subj_366,Amb
527,subj_367,Right
528,subj_368,Right
529,subj_369,Right
530,subj_370,0
531,subj_371,Right
532,subj_372,Right
533,subj_373,Right
534,subj_374,Right
535,subj_375,Right
536,subj_376,0
537,subj_377,Right
538,subj_378,Left
539,subj_379,Right
540,subj_380,0
541,subj_381,Right
542,subj_382,Right
543,subj_383,Right
544,subj_384,Right
545,subj_385,Right
546,subj_386,Right
547,subj_387,Right
548,subj_388,Right
549,subj_389,Right
550,subj_390,Left
551,subj_391,Right
552,subj_392,Right
553,subj_393,Right
554,subj_394,Left
555,subj_395,Right
556,subj_396,Right
557,subj_397,Right
558,subj_398,Right
559,subj_399,Right
561,subj_400,Right
562,subj_401,Right
563,subj_402,Right
564,subj_403,Right
565,subj_404,Right
566,subj_405,0
567,subj_406,0
568,subj_407,0
569,subj_408,Right
570,subj_409,Right
571,subj_410,Right
572,subj_411,Right
573,subj_412,Right
574,subj_413,Amb
575,subj_414,Left
576,subj_415,Right
577,subj_416,Right
578,subj_417,Right
579,subj_418,Right
580,subj_419,Right
581,subj_420,Right
582,subj_421,Right
583,subj_422,Right
584,subj_423,Right
585,subj_424,Right
586,subj_425,0
587,subj_426,Right
588,subj_427,0
589,subj_428,0
590,subj_429,0
591,subj_430,Right
592,subj_431,0
593,subj_432,Left
594,subj_433,Right
595,subj_434,Right
596,subj_435,Right
597,subj_436,Right
598,subj_437,Right
599,subj_438,Right
600,subj_439,Right
601,subj_440,Left
603,subj_441,Right
607,subj_442,Right
608,subj_443,Right
609,subj_444,Right
610,subj_445,Right
611,subj_446,Right
613,subj_447,Right
614,subj_448,Right
617,subj_449,Right
619,subj_450,Right
620,subj_451,Right
624,subj_452,Right
625,subj_453,Right
626,subj_454,0
627,subj_455,Right
628,subj_456,Right
629,subj_457,Right
630,subj_458,Left
632,subj_459,Left
633,subj_460,Right
634,subj_461,Right
635,subj_462,Right
636,subj_463,Left
637,subj_464,Left
638,subj_465,Right
640,subj_466,Right
641,subj_467,Left
642,subj_468,Right
643,subj_469,Right
645,subj_470,Right
647,subj_471,Right
648,subj_472,Right
649,subj_473,0
654,subj_474,Right
655,subj_475,Right
656,subj_476,0
657,subj_477,Right
658,subj_478,Left
659,subj_479,Right
660,subj_480,Right
661,subj_481,Right
662,subj_482,Right
663,subj_483,Right
664,subj_484,Right
665,subj_485,Right
667,subj_486,Right
668,subj_487,Right
669,subj_488,Right
670,subj_489,Right
671,subj_490,Left
672,subj_491,Left
677,subj_492,Right
678,subj_493,Right
679,subj_494,Right
680,subj_495,Right
681,subj_496,Right
682,subj_497,Right
683,subj_498,Right
684,subj_499,Right
685,subj_500,Right
686,subj_501,Right
687,subj_502,Right
688,subj_503,Right
689,subj_504,Right
690,subj_505,Right
691,subj_506,Right
692,subj_507,Right
693,subj_508,Right
694,subj_509,Right
695,subj_510,Right
696,subj_511,Right
697,subj_512,Left
698,subj_513,Right
699,subj_514,Right
700,subj_515,Right
701,subj_516,Right
702,subj_517,Left
703,subj_518,Left
704,subj_519,Right
705,subj_520,Right
706,subj_521,Right
713,subj_522,Right
721,subj_523,Right
724,subj_524,Right
725,subj_525,Right
726,subj_526,Right
727,subj_527,Right
728,subj_528,Right
729,subj_529,Right
730,subj_530,Right
731,subj_531,Right
732,subj_532,Right
733,subj_533,Amb
734,subj_534,Right
735,subj_535,Right
736,subj_536,Right
737,subj_537,Left
738,subj_538,Right
739,subj_539,Right
740,subj_540,Right
741,subj_541,Right
742,subj_542,Left
743,subj_543,Right
744,subj_544,Right
745,subj_545,Right
746,subj_546,Right
747,subj_547,Right
748,subj_548,Right
749,subj_549,Right
750,subj_550,Amb
751,subj_551,Right
752,subj_552,Right
753,subj_553,0
754,subj_554,Right
755,subj_555,Right
756,subj_556,Right
757,subj_557,Right
758,subj_558,Right
759,subj_559,Right
760,subj_560,Right
761,subj_561,Right
762,subj_562,Right
763,subj_563,Right
764,subj_564,Right
765,subj_565,Right
766,subj_566,Right
767,subj_567,Right
768,subj_568,Right
769,subj_569,Right
770,subj_570,Right
771,subj_571,Right
772,subj_572,Right
773,subj_573,Right
774,subj_574,Right
775,subj_575,Right
776,subj_576,Right
777,subj_577,Right
778,subj_578,Right
779,subj_579,Right
780,subj_580,Left
781,subj_581,Right
782,subj_582,Right
783,subj_583,Right
784,subj_584,Right
785,subj_585,Right
786,subj_586,Right
787,subj_587,Right
788,subj_588,Right
789,subj_589,Right
790,subj_590,Right
791,subj_591,Left
792,subj_592,Right
793,subj_593,Right
794,subj_594,Right
795,subj_595,Right
796,subj_596,Right
797,subj_597,Right
798,subj_598,Right
799,subj_599,Right
800,subj_600,Right
801,subj_601,0
803,subj_602,0
805,subj_603,Right
806,subj_604,Right
807,subj_605,Right
808,subj_606,Right
809,subj_607,Right
810,subj_608,Right
811,subj_609,Right
812,subj_610,Right
813,subj_611,Right
814,subj_612,Right
815,subj_613,Right
816,subj_614,Right
817,subj_615,Right
818,subj_616,Right
819,subj_617,Right
820,subj_618,Right
821,subj_619,Right
822,subj_620,0
823,subj_621,Right
825,subj_622,0
826,subj_623,Right
827,subj_624,Right
828,subj_625,Right
829,subj_626,Right
830,subj_627,0
831,subj_628,0
832,subj_629,Right
833,subj_630,Right
834,subj_631,Right
835,subj_632,Right
260,subj_633,Right
447,subj_634,Right
804,subj_635,Amb
007,subj_636,Right
091,subj_637,Right
093,subj_638,Right
094,subj_639,Right
102,subj_640,Right
315,subj_641,Right
313,subj_642,Right
314,subj_643,Right
144,subj_644,Right
053,subj_645,Right
072,subj_646,Right
087,subj_647,Right
095,subj_648,Right
103,subj_649,Right
113,subj_650,Right
115,subj_651,Right
120,subj_652,Right
121,subj_653,Right
123,subj_654,Right
124,subj_655,Right
125,subj_656,Right
126,subj_657,Right
127,subj_658,Right
128,subj_659,Right
129,subj_660,Right
133,subj_661,Right
134,subj_662,Right
136,subj_663,Right
137,subj_664,Right
138,subj_665,Right
139,subj_666,Right
140,subj_667,Right
141,subj_668,Right
142,subj_669,Right
143,subj_670,Right
146,subj_671,Right
147,subj_672,Right
148,subj_673,Right
151,subj_674,Right
154,subj_675,Right
155,subj_676,Right
156,subj_677,Right
158,subj_678,Right
159,subj_679,Right
160,subj_680,0
161,subj_681,Right
162,subj_682,Right
163,subj_683,Right
164,subj_684,Right
165,subj_685,Right
166,subj_686,Right
167,subj_687,Right
169,subj_688,Right
170,subj_689,Right
171,subj_690,Right
172,subj_691,Right
173,subj_692,Right
174,subj_693,Right
176,subj_694,Right
177,subj_695,Right
178,subj_696,Right
179,subj_697,Right
180,subj_698,Right
184,subj_699,Right
190,subj_700,Right
417,subj_701,Right
476,subj_702,Right
483,subj_703,Right
485,subj_704,Right
486,subj_705,0
157,subj_706,Right
112,subj_707,Right
114,subj_708,Right
118,subj_709,Right
119,subj_710,Right
130,subj_711,Right
131,subj_712,Right
153,subj_713,Right
029,subj_714,0
001,subj_715,0
002,subj_716,Left
003,subj_717,0
004,subj_718,0
005,subj_719,0
006,subj_720,0
022,subj_721,Right
023,subj_722,Right
027,subj_723,0
028,subj_724,0
031,subj_725,Right
032,subj_726,Right
026,subj_727,0
033,subj_728,0
025,subj_729,Right
008,subj_730,0
009,subj_731,Right
010,subj_732,0
011,subj_733,0
012,subj_734,0
013,subj_735,0
014,subj_736,Right
015,subj_737,0
016,subj_738,0
020,subj_739,Right
024,subj_740,0
116,subj_741,Right
117,subj_742,Right
132,subj_743,Right
122,subj_744,Right
145,subj_745,Right
060,subj_746,Right
017,subj_747,0
019,subj_748,Right
021,subj_749,0
030,subj_750,Right
034,subj_751,Right
035,subj_752,0
037,subj_753,0
038,subj_754,0
039,subj_755,Right
040,subj_756,Right
041,subj_757,Right
042,subj_758,Right
044,subj_759,Right
046,subj_760,Right
047,subj_761,Right
048,subj_762,Right
049,subj_763,Right
051,subj_764,Right
052,subj_765,Right
054,subj_766,Right
056,subj_767,Right
057,subj_768,Right
058,subj_769,0
059,subj_770,Right
061,subj_771,Right
062,subj_772,Right
063,subj_773,0
064,subj_774,Right
065,subj_775,Right
066,subj_776,Right
067,subj_777,Right
068,subj_778,Right
069,subj_779,Right
070,subj_780,Right
071,subj_781,Right
073,subj_782,Right
074,subj_783,Right
075,subj_784,Right
076,subj_785,Right
077,subj_786,Right
078,subj_787,Right
079,subj_788,Right
080,subj_789,Right
081,subj_790,Right
082,subj_791,Right
083,subj_792,Right
084,subj_793,Right
085,subj_794,Right
086,subj_795,Right
089,subj_796,Right
090,subj_797,0
092,subj_798,Right
096,subj_799,Right
098,subj_800,Right
099,subj_801,Right
100,subj_802,Right
101,subj_803,Right
104,subj_804,Right
105,subj_805,Right
106,subj_806,Right
107,subj_807,Right
108,subj_808,Right
109,subj_809,Right
110,subj_810,Right
111,subj_811,Right
088,subj_812,Right
