ROI,Subject,Session/Partition,LocalizerSize
11,015_SWJNV2_08_PL2017,3,294
11,015_SWJNV2_08_PL2017,4,294
11,015_SWJNV2_08_PL2017,5,294
11,015_SWJNV2_08_PL2017,6,294
11,016_SWJNV2_09_PL2017,1,294
11,016_SWJNV2_09_PL2017,2,294
11,016_SWJNV2_09_PL2017,3,294
11,016_SWJNV2_09_PL2017,4,294
11,016_SWJNV2_09_PL2017,5,294
11,016_SWJNV2_09_PL2017,6,294
11,018_SWJNV2_10_PL2017,1,294
11,018_SWJNV2_10_PL2017,2,294
11,018_SWJNV2_10_PL2017,3,294
11,018_SWJNV2_10_PL2017,4,294
11,018_SWJNV2_10_PL2017,5,294
11,018_SWJNV2_10_PL2017,6,294
11,020_SWJNV2_12_PL2017,1,294
11,020_SWJNV2_12_PL2017,2,294
11,020_SWJNV2_12_PL2017,3,294
11,020_SWJNV2_12_PL2017,4,294
11,020_SWJNV2_12_PL2017,5,294
11,020_SWJNV2_12_PL2017,6,294
11,021_SWJNaudio_04_PL2017,1,294
11,021_SWJNaudio_04_PL2017,2,294
11,022_SWJNaudio_06_PL2017,1,294
11,022_SWJNaudio_06_PL2017,2,294
11,022_SWJNaudio_06_PL2017,3,294
11,022_SWJNaudio_06_PL2017,4,294
11,023_SWJNaudio_07_PL2017,1,294
11,023_SWJNaudio_07_PL2017,2,294
11,023_SWJNaudio_07_PL2017,3,294
11,023_SWJNaudio_07_PL2017,4,294
11,024_SWJNaudio_08_PL2017,1,294
11,024_SWJNaudio_08_PL2017,2,294
11,024_SWJNaudio_08_PL2017,3,294
11,024_SWJNaudio_08_PL2017,4,294
11,024_SWJNV2_13_PL2017,1,294
11,024_SWJNV2_13_PL2017,2,294
11,024_SWJNV2_13_PL2017,3,294
11,024_SWJNV2_13_PL2017,4,294
11,024_SWJNV2_13_PL2017,5,294
11,024_SWJNV2_13_PL2017,6,294
11,025_SWJNV2_15_PL2017,1,294
11,025_SWJNV2_15_PL2017,2,294
11,025_SWJNV2_15_PL2017,3,294
11,025_SWJNV2_15_PL2017,4,294
11,025_SWJNV2_15_PL2017,5,294
11,025_SWJNV2_15_PL2017,6,294
11,026_SWJNaudio_11_PL2017,1,294
11,026_SWJNaudio_11_PL2017,2,294
11,026_SWJNaudio_11_PL2017,3,294
11,026_SWJNaudio_11_PL2017,4,294
11,027_SWJNaudio_12_PL2017,1,294
11,027_SWJNaudio_12_PL2017,2,294
11,027_SWJNaudio_12_PL2017,3,294
11,027_SWJNaudio_12_PL2017,4,294
11,028_SWJNaudio_13_PL2017,1,294
11,028_SWJNaudio_13_PL2017,2,294
11,028_SWJNaudio_13_PL2017,3,294
11,028_SWJNaudio_13_PL2017,4,294
11,029_SWJNaudio_14_PL2017,1,294
11,029_SWJNaudio_14_PL2017,2,294
11,029_SWJNaudio_14_PL2017,3,294
11,029_SWJNaudio_14_PL2017,4,294
11,030_SWJNaudio_15_PL2017,1,294
11,030_SWJNaudio_15_PL2017,2,294
11,030_SWJNaudio_15_PL2017,3,294
11,030_SWJNaudio_15_PL2017,4,294
11,031_SWJNaudio_16_PL2017,1,294
11,031_SWJNaudio_16_PL2017,2,294
11,031_SWJNaudio_16_PL2017,3,294
11,031_SWJNaudio_16_PL2017,4,294
11,032_SWJNaudio_17_PL2017,1,294
11,032_SWJNaudio_17_PL2017,2,294
11,032_SWJNaudio_17_PL2017,3,294
11,032_SWJNaudio_17_PL2017,4,294
11,033_SWJNaudio_18_PL2017,1,294
11,033_SWJNaudio_18_PL2017,2,294
11,033_SWJNaudio_18_PL2017,3,294
11,033_SWJNaudio_18_PL2017,4,294
11,001_SWJN_01_PL2017,1,294
11,001_SWJN_01_PL2017,2,294
11,001_SWJN_01_PL2017,3,294
11,001_SWJN_01_PL2017,4,294
11,001_SWJN_01_PL2017,5,294
11,001_SWJN_01_PL2017,6,294
11,001_SWJN_01_PL2017,7,294
11,001_SWJN_01_PL2017,8,294
11,002_SWJN_05_PL2017,1,294
11,002_SWJN_05_PL2017,2,294
11,002_SWJN_05_PL2017,3,294
11,002_SWJN_05_PL2017,4,294
11,002_SWJN_05_PL2017,5,294
11,002_SWJN_05_PL2017,6,294
11,002_SWJN_05_PL2017,7,294
11,002_SWJN_05_PL2017,8,294
11,003_SWJN_07_PL2017,1,294
11,003_SWJN_07_PL2017,2,294
11,003_SWJN_07_PL2017,3,294
11,003_SWJN_07_PL2017,4,294
11,003_SWJN_07_PL2017,5,294
11,003_SWJN_07_PL2017,6,294
11,003_SWJN_07_PL2017,7,294
11,003_SWJN_07_PL2017,8,294
11,004_SWJN_09_PL2017,1,294
11,004_SWJN_09_PL2017,2,294
11,004_SWJN_09_PL2017,3,294
11,004_SWJN_09_PL2017,4,294
11,004_SWJN_09_PL2017,5,294
11,004_SWJN_09_PL2017,6,294
11,004_SWJN_09_PL2017,7,294
11,004_SWJN_09_PL2017,8,294
11,005_SWJN_11_PL2017,1,294
11,005_SWJN_11_PL2017,2,294
11,005_SWJN_11_PL2017,3,294
11,005_SWJN_11_PL2017,4,294
11,005_SWJN_11_PL2017,5,294
11,005_SWJN_11_PL2017,6,294
11,005_SWJN_11_PL2017,7,294
11,005_SWJN_11_PL2017,8,294
11,006_SWJN_12_PL2017,1,294
11,006_SWJN_12_PL2017,2,294
11,006_SWJN_12_PL2017,3,294
11,006_SWJN_12_PL2017,4,294
11,006_SWJN_12_PL2017,5,294
11,006_SWJN_12_PL2017,6,294
11,006_SWJN_12_PL2017,7,294
11,006_SWJN_12_PL2017,8,294
11,007_SWJN_13_PL2017,1,294
11,007_SWJN_13_PL2017,2,294
11,007_SWJN_13_PL2017,3,294
11,007_SWJN_13_PL2017,4,294
11,007_SWJN_13_PL2017,5,294
11,007_SWJN_13_PL2017,6,294
11,007_SWJN_13_PL2017,7,294
11,007_SWJN_13_PL2017,8,294
11,021_SWJNaudio_04_PL2017,1,294
11,021_SWJNaudio_04_PL2017,2,294
11,021_SWJNaudio_04_PL2017,3,294
11,021_SWJNaudio_04_PL2017,4,294
11,021_SWJNaudio_04_PL2017,5,294
11,021_SWJNaudio_04_PL2017,6,294
11,021_SWJNaudio_04_PL2017,7,294
11,022_SWJNaudio_06_PL2017,1,294
11,022_SWJNaudio_06_PL2017,2,294
11,022_SWJNaudio_06_PL2017,3,294
11,022_SWJNaudio_06_PL2017,4,294
11,023_SWJNaudio_07_PL2017,1,294
11,023_SWJNaudio_07_PL2017,2,294
11,023_SWJNaudio_07_PL2017,3,294
11,023_SWJNaudio_07_PL2017,4,294
11,024_SWJNaudio_08_PL2017,1,294
11,024_SWJNaudio_08_PL2017,2,294
11,024_SWJNaudio_08_PL2017,3,294
11,024_SWJNaudio_08_PL2017,4,294
11,026_SWJNaudio_11_PL2017,1,294
11,026_SWJNaudio_11_PL2017,2,294
11,026_SWJNaudio_11_PL2017,3,294
11,026_SWJNaudio_11_PL2017,4,294
11,027_SWJNaudio_12_PL2017,1,294
11,027_SWJNaudio_12_PL2017,2,294
11,027_SWJNaudio_12_PL2017,3,294
11,027_SWJNaudio_12_PL2017,4,294
11,028_SWJNaudio_13_PL2017,1,294
11,028_SWJNaudio_13_PL2017,2,294
11,028_SWJNaudio_13_PL2017,3,294
11,028_SWJNaudio_13_PL2017,4,294
11,030_SWJNaudio_15_PL2017,1,294
11,030_SWJNaudio_15_PL2017,2,294
11,030_SWJNaudio_15_PL2017,3,294
11,030_SWJNaudio_15_PL2017,4,294
11,031_SWJNaudio_16_PL2017,1,294
11,031_SWJNaudio_16_PL2017,2,294
11,031_SWJNaudio_16_PL2017,3,294
11,031_SWJNaudio_16_PL2017,4,294
11,032_SWJNaudio_17_PL2017,1,294
11,032_SWJNaudio_17_PL2017,2,294
11,032_SWJNaudio_17_PL2017,3,294
11,032_SWJNaudio_17_PL2017,4,294
11,033_SWJNaudio_18_PL2017,1,294
11,033_SWJNaudio_18_PL2017,2,294
11,033_SWJNaudio_18_PL2017,3,294
11,033_SWJNaudio_18_PL2017,4,294
12,008_SWJNV2_01_PL2017,1,64
12,008_SWJNV2_01_PL2017,2,64
12,008_SWJNV2_01_PL2017,3,64
12,008_SWJNV2_01_PL2017,4,64
12,008_SWJNV2_01_PL2017,5,64
12,008_SWJNV2_01_PL2017,6,64
12,008_SWJNV2_01_PL2017,7,64
12,008_SWJNV2_01_PL2017,8,64
12,009_SWJNV2_02_PL2017,1,64
12,009_SWJNV2_02_PL2017,2,64
12,009_SWJNV2_02_PL2017,3,64
12,009_SWJNV2_02_PL2017,4,64
12,009_SWJNV2_02_PL2017,5,64
12,009_SWJNV2_02_PL2017,6,64
12,009_SWJNV2_02_PL2017,7,64
12,010_SWJNV2_03_PL2017,1,64
12,010_SWJNV2_03_PL2017,2,64
12,010_SWJNV2_03_PL2017,3,64
12,010_SWJNV2_03_PL2017,4,64
12,010_SWJNV2_03_PL2017,5,64
12,010_SWJNV2_03_PL2017,6,64
12,010_SWJNV2_03_PL2017,7,64
12,010_SWJNV2_03_PL2017,8,64
12,011_SWJNV2_04_PL2017,1,64
12,011_SWJNV2_04_PL2017,2,64
12,011_SWJNV2_04_PL2017,3,64
12,011_SWJNV2_04_PL2017,4,64
12,011_SWJNV2_04_PL2017,5,64
12,011_SWJNV2_04_PL2017,6,64
12,011_SWJNV2_04_PL2017,7,64
12,011_SWJNV2_04_PL2017,8,64
12,012_SWJNV2_05_PL2017,1,64
12,012_SWJNV2_05_PL2017,2,64
12,012_SWJNV2_05_PL2017,3,64
12,012_SWJNV2_05_PL2017,4,64
12,012_SWJNV2_05_PL2017,5,64
12,012_SWJNV2_05_PL2017,6,64
12,012_SWJNV2_05_PL2017,7,64
12,012_SWJNV2_05_PL2017,8,64
12,013_SWJNV2_06_PL2017,1,64
12,013_SWJNV2_06_PL2017,2,64
12,013_SWJNV2_06_PL2017,3,64
12,013_SWJNV2_06_PL2017,4,64
12,013_SWJNV2_06_PL2017,5,64
12,013_SWJNV2_06_PL2017,6,64
12,013_SWJNV2_06_PL2017,7,64
12,013_SWJNV2_06_PL2017,8,64
12,014_SWJNV2_07_PL2017,1,64
12,014_SWJNV2_07_PL2017,2,64
12,014_SWJNV2_07_PL2017,3,64
12,014_SWJNV2_07_PL2017,4,64
12,014_SWJNV2_07_PL2017,5,64
12,014_SWJNV2_07_PL2017,6,64
12,014_SWJNV2_07_PL2017,7,64
12,014_SWJNV2_07_PL2017,8,64
12,015_SWJNV2_08_PL2017,1,64
12,015_SWJNV2_08_PL2017,2,64
12,015_SWJNV2_08_PL2017,3,64
12,015_SWJNV2_08_PL2017,4,64
12,015_SWJNV2_08_PL2017,5,64
12,015_SWJNV2_08_PL2017,6,64
12,016_SWJNV2_09_PL2017,1,64
12,016_SWJNV2_09_PL2017,2,64
12,016_SWJNV2_09_PL2017,3,64
12,016_SWJNV2_09_PL2017,4,64
12,016_SWJNV2_09_PL2017,5,64
12,016_SWJNV2_09_PL2017,6,64
12,018_SWJNV2_10_PL2017,1,64
12,018_SWJNV2_10_PL2017,2,64
12,018_SWJNV2_10_PL2017,3,64
12,018_SWJNV2_10_PL2017,4,64
12,018_SWJNV2_10_PL2017,5,64
12,018_SWJNV2_10_PL2017,6,64
12,020_SWJNV2_12_PL2017,1,64
12,020_SWJNV2_12_PL2017,2,64
12,020_SWJNV2_12_PL2017,3,64
12,020_SWJNV2_12_PL2017,4,64
12,020_SWJNV2_12_PL2017,5,64
12,020_SWJNV2_12_PL2017,6,64
12,021_SWJNaudio_04_PL2017,1,64
12,021_SWJNaudio_04_PL2017,2,64
12,022_SWJNaudio_06_PL2017,1,64
12,022_SWJNaudio_06_PL2017,2,64
12,022_SWJNaudio_06_PL2017,3,64
12,022_SWJNaudio_06_PL2017,4,64
12,023_SWJNaudio_07_PL2017,1,64
12,023_SWJNaudio_07_PL2017,2,64
12,023_SWJNaudio_07_PL2017,3,64
12,023_SWJNaudio_07_PL2017,4,64
12,024_SWJNaudio_08_PL2017,1,64
12,024_SWJNaudio_08_PL2017,2,64
12,024_SWJNaudio_08_PL2017,3,64
12,024_SWJNaudio_08_PL2017,4,64
12,024_SWJNV2_13_PL2017,1,64
12,024_SWJNV2_13_PL2017,2,64
12,024_SWJNV2_13_PL2017,3,64
12,024_SWJNV2_13_PL2017,4,64
12,024_SWJNV2_13_PL2017,5,64
12,024_SWJNV2_13_PL2017,6,64
12,025_SWJNV2_15_PL2017,1,64
12,025_SWJNV2_15_PL2017,2,64
12,025_SWJNV2_15_PL2017,3,64
12,025_SWJNV2_15_PL2017,4,64
12,025_SWJNV2_15_PL2017,5,64
12,025_SWJNV2_15_PL2017,6,64
12,026_SWJNaudio_11_PL2017,1,64
12,026_SWJNaudio_11_PL2017,2,64
12,026_SWJNaudio_11_PL2017,3,64
12,026_SWJNaudio_11_PL2017,4,64
12,027_SWJNaudio_12_PL2017,1,64
12,027_SWJNaudio_12_PL2017,2,64
12,027_SWJNaudio_12_PL2017,3,64
12,027_SWJNaudio_12_PL2017,4,64
12,028_SWJNaudio_13_PL2017,1,64
12,028_SWJNaudio_13_PL2017,2,64
12,028_SWJNaudio_13_PL2017,3,64
12,028_SWJNaudio_13_PL2017,4,64
12,029_SWJNaudio_14_PL2017,1,64
12,029_SWJNaudio_14_PL2017,2,64
12,029_SWJNaudio_14_PL2017,3,64
12,029_SWJNaudio_14_PL2017,4,64
12,030_SWJNaudio_15_PL2017,1,64
12,030_SWJNaudio_15_PL2017,2,64
12,030_SWJNaudio_15_PL2017,3,64
12,030_SWJNaudio_15_PL2017,4,64
12,031_SWJNaudio_16_PL2017,1,64
12,031_SWJNaudio_16_PL2017,2,64
12,031_SWJNaudio_16_PL2017,3,64
12,031_SWJNaudio_16_PL2017,4,64
12,032_SWJNaudio_17_PL2017,1,64
12,032_SWJNaudio_17_PL2017,2,64
12,032_SWJNaudio_17_PL2017,3,64
12,032_SWJNaudio_17_PL2017,4,64
12,033_SWJNaudio_18_PL2017,1,64
12,033_SWJNaudio_18_PL2017,2,64
12,033_SWJNaudio_18_PL2017,3,64
12,033_SWJNaudio_18_PL2017,4,64
12,001_SWJN_01_PL2017,1,64
12,001_SWJN_01_PL2017,2,64
12,001_SWJN_01_PL2017,3,64
12,001_SWJN_01_PL2017,4,64
12,001_SWJN_01_PL2017,5,64
12,001_SWJN_01_PL2017,6,64
12,001_SWJN_01_PL2017,7,64
12,001_SWJN_01_PL2017,8,64
12,002_SWJN_05_PL2017,1,64
12,002_SWJN_05_PL2017,2,64
12,002_SWJN_05_PL2017,3,64
12,002_SWJN_05_PL2017,4,64
12,002_SWJN_05_PL2017,5,64
12,002_SWJN_05_PL2017,6,64
12,002_SWJN_05_PL2017,7,64
12,002_SWJN_05_PL2017,8,64
12,003_SWJN_07_PL2017,1,64
12,003_SWJN_07_PL2017,2,64
12,003_SWJN_07_PL2017,3,64
12,003_SWJN_07_PL2017,4,64
12,003_SWJN_07_PL2017,5,64
12,003_SWJN_07_PL2017,6,64
12,003_SWJN_07_PL2017,7,64
12,003_SWJN_07_PL2017,8,64
12,004_SWJN_09_PL2017,1,64
12,004_SWJN_09_PL2017,2,64
12,004_SWJN_09_PL2017,3,64
12,004_SWJN_09_PL2017,4,64
12,004_SWJN_09_PL2017,5,64
12,004_SWJN_09_PL2017,6,64
12,004_SWJN_09_PL2017,7,64
12,004_SWJN_09_PL2017,8,64
12,005_SWJN_11_PL2017,1,64
12,005_SWJN_11_PL2017,2,64
12,005_SWJN_11_PL2017,3,64
12,005_SWJN_11_PL2017,4,64
12,005_SWJN_11_PL2017,5,64
12,005_SWJN_11_PL2017,6,64
12,005_SWJN_11_PL2017,7,64
12,005_SWJN_11_PL2017,8,64
12,006_SWJN_12_PL2017,1,64
12,006_SWJN_12_PL2017,2,64
12,006_SWJN_12_PL2017,3,64
12,006_SWJN_12_PL2017,4,64
12,006_SWJN_12_PL2017,5,64
12,006_SWJN_12_PL2017,6,64
12,006_SWJN_12_PL2017,7,64
12,006_SWJN_12_PL2017,8,64
12,007_SWJN_13_PL2017,1,64
12,007_SWJN_13_PL2017,2,64
12,007_SWJN_13_PL2017,3,64
12,007_SWJN_13_PL2017,4,64
12,007_SWJN_13_PL2017,5,64
12,007_SWJN_13_PL2017,6,64
12,007_SWJN_13_PL2017,7,64
12,007_SWJN_13_PL2017,8,64
12,021_SWJNaudio_04_PL2017,1,64
12,021_SWJNaudio_04_PL2017,2,64
12,021_SWJNaudio_04_PL2017,3,64
12,021_SWJNaudio_04_PL2017,4,64
12,021_SWJNaudio_04_PL2017,5,64
12,021_SWJNaudio_04_PL2017,6,64
12,021_SWJNaudio_04_PL2017,7,64
12,022_SWJNaudio_06_PL2017,1,64
12,022_SWJNaudio_06_PL2017,2,64
12,022_SWJNaudio_06_PL2017,3,64
12,022_SWJNaudio_06_PL2017,4,64
12,023_SWJNaudio_07_PL2017,1,64
12,023_SWJNaudio_07_PL2017,2,64
12,023_SWJNaudio_07_PL2017,3,64
12,023_SWJNaudio_07_PL2017,4,64
12,024_SWJNaudio_08_PL2017,1,64
12,024_SWJNaudio_08_PL2017,2,64
12,024_SWJNaudio_08_PL2017,3,64
12,024_SWJNaudio_08_PL2017,4,64
12,026_SWJNaudio_11_PL2017,1,64
12,026_SWJNaudio_11_PL2017,2,64
12,026_SWJNaudio_11_PL2017,3,64
12,026_SWJNaudio_11_PL2017,4,64
12,027_SWJNaudio_12_PL2017,1,64
12,027_SWJNaudio_12_PL2017,2,64
12,027_SWJNaudio_12_PL2017,3,64
12,027_SWJNaudio_12_PL2017,4,64
12,028_SWJNaudio_13_PL2017,1,64
12,028_SWJNaudio_13_PL2017,2,64
12,028_SWJNaudio_13_PL2017,3,64
12,028_SWJNaudio_13_PL2017,4,64
12,030_SWJNaudio_15_PL2017,1,64
12,030_SWJNaudio_15_PL2017,2,64
12,030_SWJNaudio_15_PL2017,3,64
12,030_SWJNaudio_15_PL2017,4,64
12,031_SWJNaudio_16_PL2017,1,64
12,031_SWJNaudio_16_PL2017,2,64
12,031_SWJNaudio_16_PL2017,3,64
12,031_SWJNaudio_16_PL2017,4,64
12,032_SWJNaudio_17_PL2017,1,64
12,032_SWJNaudio_17_PL2017,2,64
12,032_SWJNaudio_17_PL2017,3,64
12,032_SWJNaudio_17_PL2017,4,64
12,033_SWJNaudio_18_PL2017,1,64
12,033_SWJNaudio_18_PL2017,2,64
12,033_SWJNaudio_18_PL2017,3,64
12,033_SWJNaudio_18_PL2017,4,64
